Algorithm: Kruskal's MST
43745 97123 5229
57976 79301 5230
18162 24127 5232
31368 22434 5232
72104 76660 5243
86331 30784 5246
93477 48140 5247
3718 9714 5247
51191 72180 5248
93471 30438 5248
79657 24610 5250
50944 9214 5253
16447 13056 5254
80025 36904 5267
32893 3283 5269
63151 3648 5272
99842 87014 5274
15491 7902 5276
76012 89432 5279
15113 78110 5283
66036 21894 5283
74078 22479 5285
10439 54471 5289
75057 21671 5294
87475 38525 5297
13578 95138 5303
19241 66687 5303
62404 39698 5304
54682 16108 5308
9731 79412 5310
47675 42072 5313
89917 98560 5314
6324 41 5315
86186 5644 5320
69621 76505 5325
5358 11062 5338
2389 11427 5340
56545 56578 5341
44205 68805 5355
41242 90527 5362
52581 27452 5365
12800 85462 5367
42915 16387 5370
57688 31867 5373
36662 61977 5373
63787 16207 5375
50229 22893 5376
48937 73028 5378
25007 69935 5380
21557 77336 5385
54644 93609 5385
63637 24426 5385
71945 83648 5392
83774 597 5396
14502 17190 5398
21747 22754 5399
16879 33574 5401
6421 20204 5404
29502 39271 5414
47859 13671 5423
54121 54609 5424
85554 47909 5424
34864 87959 5432
27614 28107 5434
38379 71042 5436
37272 62061 5441
29864 88018 5441
52347 34669 5449
12132 7473 5453
37985 35430 5457
46704 73558 5458
59702 71032 5460
6252 1433 5461
83825 58169 5462
5511 88445 5470
77439 36530 5477
308 52413 5485
26869 58394 5487
30965 47909 5487
11315 29809 5492
10837 42618 5508
97524 84542 5512
30357 81904 5520
47727 40341 5521
8138 49341 5523
45564 11697 5526
45695 52344 5531
1870 24056 5537
78370 6520 5537
29511 68411 5541
19669 66885 5544
15390 64472 5553
72629 12060 5554
61555 94787 5556
19434 11309 5557
73900 81561 5560
10231 10474 5564
43149 65379 5564
5759 1683 5568
45383 79824 5578
3452 13414 5580
62151 48648 5580
88555 79179 5587
11262 34559 5589
70103 5664 5591
4821 27122 5591
6363 94187 5597
9234 3762 5599
27959 70440 5605
23572 5968 5606
91182 52561 5607
22121 96381 5608
10455 9119 5611
2877 58105 5619
45094 51488 5620
38948 50078 5621
61233 44471 5623
29130 13946 5624
23706 12533 5631
85352 62987 5631
66053 697 5633
67897 95172 5648
17472 98756 5649
85310 41473 5651
98312 52080 5651
38227 57206 5653
13942 30230 5665
18464 92465 5665
23128 24935 5667
27497 6117 5673
18938 90001 5674
33132 59448 5675
83888 16381 5675
75982 2051 5679
85230 25054 5682
7343 53056 5684
80214 28110 5685
75519 94078 5685
46420 12084 5686
41878 66132 5687
32289 28328 5688
5113 65333 5688
24259 18925 5694
56159 52733 5696
8918 93904 5703
45537 53864 5709
27295 99830 5721
13316 66077 5722
80194 39731 5723
25097 16205 5726
5342 11746 5726
52956 70974 5733
11644 18635 5734
6909 8980 5740
49734 41126 5743
1037 84758 5743
76462 12013 5750
8133 24575 5753
49147 91930 5753
44523 90807 5757
2036 95839 5759
86192 50027 5766
607 2820 5767
20484 59678 5772
48095 15952 5772
19473 407 5773
85068 96577 5782
62816 43808 5792
20069 67232 5797
40966 11326 5798
11474 19271 5801
75409 81634 5805
3483 13430 5807
9029 6192 5808
98348 10152 5811
69941 64161 5814
80752 76733 5818
19155 26927 5820
98493 12985 5822
15648 24491 5823
81890 58026 5826
63632 74205 5828
31389 50367 5829
36160 36646 5830
4842 4818 5830
89174 4432 5831
89728 8792 5832
35500 3000 5843
28353 62095 5848
61799 19451 5849
67640 64346 5850
72666 5795 5854
12310 53627 5855
8012 45235 5855
12104 21133 5857
21742 50869 5857
11544 37498 5862
54024 31721 5866
11334 33813 5871
78970 71404 5873
26407 31786 5878
9383 31351 5878
11866 88761 5885
44657 65626 5886
14911 73122 5891
58 2064 5892
20232 74226 5895
77752 24614 5900
3645 16221 5900
9862 47539 5905
57923 7834 5911
61476 75534 5918
52026 60017 5921
99209 57728 5923
33768 19205 5928
69223 80649 5929
22064 40449 5933
66248 8960 5933
41713 4907 5936
20880 59 5937
30108 95587 5938
72610 1026 5941
6498 74840 5945
42252 42928 5947
20878 36752 5956
99208 53944 5963
4108 3715 5970
470 58556 5971
95456 21389 5972
47811 60182 5976
34646 50911 5977
40910 38472 5978
8133 21129 5990
2799 77617 5994
56701 44372 5999
30006 66143 6003
49341 65643 6004
61593 50653 6006
45939 46425 6009
3539 83248 6010
26922 98115 6010
94696 28538 6011
72484 98900 6019
5875 10818 6020
11907 2561 6021
19882 6567 6023
95794 3180 6031
3487 3615 6031
4261 71859 6035
25334 27904 6035
30640 70807 6046
13200 74276 6047
39786 38472 6050
36052 19018 6058
31422 92639 6060
48325 37107 6061
49231 13164 6063
86226 14817 6063
55561 53801 6067
67707 52877 6069
81339 93184 6069
57766 90971 6072
16874 35272 6073
18899 57676 6075
30606 87359 6082
316 24046 6089
43183 8287 6095
81904 4160 6102
36852 35482 6102
77819 72278 6109
22306 53266 6111
13344 9020 6117
13611 9647 6120
7367 50248 6128
30593 26989 6134
21535 9075 6137
88278 57596 6137
44717 27157 6149
67970 26486 6164
82635 74828 6165
26985 29969 6165
36887 24206 6166
35056 43423 6167
25374 36053 6172
48265 86530 6175
80040 77865 6177
71168 40315 6179
41290 51204 6180
60224 7156 6181
2640 54569 6182
96870 64048 6186
45937 88692 6186
38947 12661 6186
2222 59916 6187
35670 10462 6194
51947 7465 6198
86922 56102 6203
97274 57205 6210
95378 21552 6213
41660 40875 6216
84776 58722 6219
76384 53517 6220
60136 18732 6223
33151 89340 6225
15412 21405 6227
32833 69430 6227
1682 29426 6228
83529 97988 6231
85422 97654 6231
84017 7684 6232
13210 15760 6232
5055 80290 6233
53085 88417 6234
33621 98434 6234
35444 8449 6235
68363 83933 6241
13714 53322 6242
10915 61524 6242
18087 72000 6243
71750 40748 6246
11372 2168 6248
81498 99162 6249
13563 21452 6255
64740 24332 6256
78963 19286 6260
25219 54596 6265
79160 52926 6265
24426 10970 6265
22335 81908 6267
32095 90154 6270
40282 36620 6270
28612 88831 6270
93194 70803 6272
28040 60920 6274
14735 82640 6279
16003 4279 6287
26462 47676 6299
46704 55591 6299
12581 32794 6301
40521 9947 6302
219 63870 6309
8841 11687 6312
72864 79002 6314
11763 92644 6316
84892 64212 6316
41908 51988 6329
95832 291 6330
30943 88042 6336
2365 11624 6338
79155 14075 6339
28052 15887 6342
85522 86864 6352
69601 93271 6354
46327 63382 6357
88097 6848 6358
11335 5180 6360
50732 18874 6362
72619 33925 6362
45758 63129 6363
72680 46543 6365
89012 41035 6365
21131 53448 6366
86506 11051 6370
64398 28635 6371
42203 39896 6374
98822 42471 6376
96010 92278 6383
60078 80117 6384
4516 85346 6386
33569 13353 6390
18272 34731 6392
29804 90814 6396
73154 48671 6399
46148 44327 6404
96152 33902 6405
31660 84526 6405
47412 64527 6410
24990 84173 6411
23707 15297 6413
97373 99873 6414
6295 5633 6423
836 21555 6428
42596 2837 6430
75654 7127 6435
71224 78224 6440
41175 3056 6440
86111 68200 6446
87301 14004 6447
79694 42273 6449
21829 46645 6450
14132 39999 6451
29328 90001 6454
99534 7817 6462
6272 13175 6463
27301 30000 6474
67018 97904 6476
90000 40837 6478
72532 19637 6481
34826 26949 6485
49458 13211 6491
8650 85955 6495
89646 98122 6508
77815 83871 6509
16177 40636 6509
81917 13217 6510
3438 26304 6522
56280 65661 6525
13093 14118 6529
4781 44246 6542
2723 8461 6548
97185 21697 6550
89502 77906 6551
70715 16385 6558
10632 3849 6558
63953 83226 6558
53364 74897 6561
87232 2706 6561
94904 97633 6562
83518 21062 6563
88158 72488 6566
8722 61855 6571
36973 92454 6575
61385 41196 6578
46112 2014 6579
67078 14724 6580
16584 14259 6585
6737 14145 6592
40719 25073 6601
10061 91949 6608
56714 4128 6608
4384 7258 6613
27411 24191 6614
6660 36643 6619
3243 455 6624
8589 73698 6624
91131 33093 6626
99527 10766 6629
42657 37746 6630
18110 16346 6636
32196 62655 6641
28623 45021 6641
2147 6917 6642
67565 52595 6650
85833 66400 6664
58296 36840 6664
73764 96352 6668
14984 46005 6669
84634 91064 6670
79603 16528 6681
35869 89608 6683
79937 65180 6685
27069 6738 6692
88511 63311 6697
9762 62462 6702
2117 4124 6704
75357 53829 6712
62167 11485 6714
97657 10437 6715
88045 27318 6716
58782 26755 6717
46596 19457 6724
15380 66354 6727
76960 55626 6729
77846 41770 6736
2822 4914 6738
77098 73067 6740
14178 16047 6740
53520 27039 6743
85540 15178 6746
30753 11645 6749
35200 71708 6749
28756 84693 6754
83476 32627 6754
95345 17774 6754
37196 9735 6758
43621 94580 6759
49416 44687 6770
4583 60718 6773
85663 48310 6773
66850 67288 6773
97516 20917 6774
26880 80485 6775
20828 10062 6777
48906 9709 6778
18008 79070 6779
58721 96349 6780
13582 54018 6784
70824 92859 6795
41373 70052 6796
37484 75327 6809
74848 79191 6813
61497 26728 6816
16789 70786 6826
35839 63823 6828
32058 6171 6830
70762 30019 6835
98383 57334 6836
89676 53215 6840
95275 19841 6840
59790 33275 6842
45590 15563 6842
94345 64189 6850
84996 16394 6855
400 20564 6857
50917 30012 6857
60273 44840 6870
6539 71207 6872
24558 31299 6877
73213 21778 6878
63492 39100 6879
71459 6214 6881
58987 48978 6881
18016 39696 6884
63678 96584 6884
93055 3709 6887
45509 29887 6890
31790 14083 6890
48229 75771 6891
75446 44291 6892
41268 1139 6893
92326 83278 6894
77067 33563 6895
16584 14374 6898
12378 22462 6901
98465 5272 6902
39234 62438 6904
12786 58374 6908
1220 56938 6911
3490 1921 6912
78278 46732 6919
25609 60171 6920
75966 54530 6923
7592 59052 6925
71389 72218 6936
94494 22374 6936
17096 79473 6944
1881 14162 6952
44774 78461 6952
32844 74698 6959
55192 51193 6960
30818 50291 6969
20884 7600 6970
13714 40640 6970
25304 93072 6972
69308 98763 6998
65966 93154 6999
78667 65098 7003
15906 17802 7005
84288 98301 7012
43967 70103 7017
15829 82139 7021
28700 36001 7028
45683 8557 7032
44919 87569 7032
40192 70101 7036
4228 39725 7039
68505 17667 7041
35275 15384 7041
36438 99777 7042
71477 81058 7042
66580 56270 7043
29245 52500 7043
15298 96351 7046
88940 20933 7054
78627 21255 7055
50959 65992 7057
78041 34991 7059
13698 9145 7064
49023 29780 7065
66125 84090 7066
28513 54641 7071
56135 84838 7072
63989 98123 7074
4953 26976 7078
60109 52680 7091
90829 69816 7095
23391 37837 7099
15083 35943 7108
52178 37813 7113
35760 80612 7123
52974 33530 7126
51967 21777 7129
23151 77797 7139
2224 2101 7150
44132 58259 7150
78622 47993 7153
79742 44566 7155
15035 2033 7161
83288 55932 7164
67910 13458 7165
18922 71070 7172
741 2107 7173
64169 81328 7177
87820 37244 7178
15998 65960 7188
51892 27396 7190
26164 43561 7191
80385 68990 7192
25818 22079 7194
58167 59393 7197
16408 20072 7206
69859 60149 7207
32221 14945 7210
35371 60710 7211
42903 18678 7212
61137 19845 7212
8929 69818 7218
11779 70510 7222
19495 4411 7227
10845 3693 7229
77779 8026 7235
39698 56193 7240
56639 59902 7240
35380 32644 7241
4917 97567 7244
75195 47962 7245
14696 68715 7251
4271 26847 7255
74034 34510 7265
15803 55348 7271
80286 93157 7274
67504 48329 7275
27998 78308 7278
70161 10732 7285
65370 38197 7285
37811 53586 7290
70291 7256 7297
94832 13627 7299
92784 24277 7304
44785 91641 7310
37643 62562 7311
61014 45023 7313
17391 8463 7321
20056 59426 7332
12516 15579 7333
20577 37882 7334
19237 12767 7334
1917 19438 7335
9064 69917 7338
81374 55289 7341
89051 59524 7343
10656 34443 7343
19826 12262 7345
99189 31836 7353
94261 87813 7356
29227 96970 7357
87461 36586 7359
57089 47931 7359
76884 46455 7359
96288 50721 7362
33957 6051 7371
25614 47611 7375
90107 74201 7376
89432 12656 7379
43325 12466 7379
43336 73617 7388
69981 57749 7390
69828 45952 7394
19800 72089 7395
24606 28138 7396
25646 26851 7397
37693 71718 7397
41013 89761 7397
4459 1527 7404
85889 1338 7405
35388 71676 7408
40038 89210 7411
56223 57485 7412
18226 25624 7412
92361 5485 7419
4107 10100 7421
14235 2331 7424
45381 58947 7425
98346 80503 7432
69798 59488 7434
86773 25799 7436
84053 51901 7436
9535 10838 7437
6296 88659 7438
50801 42674 7445
14447 32199 7452
57654 10290 7458
17238 77945 7458
82352 27420 7459
77623 33380 7467
88257 88012 7473
9948 36625 7477
87597 78961 7486
93528 98810 7488
90700 23041 7489
46627 42075 7490
45537 57171 7492
32048 2704 7496
77484 96579 7497
80922 20022 7498
88694 57782 7503
75589 57279 7506
66457 30712 7508
21736 41674 7514
4047 3735 7516
3312 72841 7522
11072 72477 7525
27557 72014 7527
31527 76203 7533
77531 97617 7539
91320 89699 7547
4570 43247 7550
3716 38185 7552
91532 27830 7560
82939 89754 7565
87679 58212 7572
36971 26805 7572
10435 16751 7575
96574 1290 7575
98063 75753 7577
99275 73081 7577
5887 81071 7584
24245 20078 7588
36958 16225 7591
53369 11898 7591
51869 64695 7608
37936 33032 7633
75087 74084 7636
40004 5310 7638
57117 76299 7645
75486 13098 7648
9878 3478 7650
91044 56174 7662
36660 37383 7666
78652 41114 7667
9241 9484 7668
36953 82320 7669
25571 33725 7679
84117 97040 7681
16150 64705 7683
2923 10059 7685
39656 93897 7686
63569 3710 7698
92899 5511 7699
49896 73087 7700
77980 15364 7701
46200 11030 7701
63702 71185 7702
63874 22186 7702
55934 6247 7706
45898 61299 7727
1200 689 7730
10389 8320 7739
1530 61902 7740
62921 92621 7744
14833 87441 7749
42560 11419 7755
34717 22021 7766
62301 56386 7775
12280 10958 7775
23819 87223 7776
99818 99539 7781
43940 39843 7786
87878 18864 7788
41242 17162 7792
81698 68498 7792
63211 46520 7793
8421 67690 7797
2652 3004 7799
14179 77489 7800
30070 52625 7802
16968 2202 7807
15272 80255 7811
28229 86178 7814
29340 65347 7816
10896 4663 7818
5777 62774 7820
21479 26399 7822
49930 65905 7822
5992 23869 7824
2649 29533 7824
65215 92235 7828
4195 7717 7829
49588 73850 7831
80336 6998 7839
47079 6082 7842
92806 42973 7843
20510 16559 7846
51753 86265 7847
26728 34295 7848
11746 37725 7849
66015 14482 7851
76872 13558 7859
54659 47686 7861
30045 43785 7865
90998 28442 7870
47357 92143 7871
5625 4699 7871
64044 34681 7871
42784 9634 7877
93630 53841 7880
56122 76062 7881
9310 65284 7887
86523 94253 7888
4684 32942 7890
82185 26207 7894
87079 99065 7897
22481 83743 7897
53104 85092 7908
12822 44266 7914
81207 43649 7921
92310 17567 7922
65750 78449 7923
29302 28310 7924
15686 52059 7926
88005 66443 7930
56686 18840 7931
13939 10344 7934
57472 96947 7938
35360 97401 7945
48482 28584 7949
31869 91260 7954
17105 58119 7954
31466 21486 7960
97491 30220 7962
57187 57832 7965
6124 17329 7966
10754 54694 7967
51983 28331 7968
10921 84741 7973
7457 87033 7975
31274 607 7980
27432 99307 7980
80850 94567 7987
1109 2209 7989
19733 20982 7994
38814 54719 7996
64464 54634 7998
12235 12856 8001
86799 92437 8002
8227 20943 8003
19278 48291 8003
3087 98555 8024
68680 82515 8031
9875 69462 8035
4778 1489 8038
79641 45708 8039
51355 96159 8042
53928 53412 8044
29057 91065 8046
37999 54668 8046
28575 39874 8048
6722 6452 8053
20565 11338 8055
89239 96742 8057
66604 31984 8058
44685 52475 8061
13624 99891 8062
4298 9033 8063
80604 23072 8064
10297 92214 8066
86966 45163 8069
5336 1718 8069
39704 87793 8074
8635 36519 8077
42304 14704 8088
1984 1461 8088
25568 40796 8096
90751 70042 8096
11943 13598 8097
69437 17637 8103
58701 43151 8105
39165 40917 8105
58862 41068 8111
88850 1564 8115
42958 81922 8116
36397 57000 8118
72119 26898 8120
52415 72814 8137
98103 44655 8148
98045 64470 8156
36551 9085 8158
17871 40207 8161
62319 85631 8168
11299 59339 8170
95674 88393 8171
87968 60116 8175
52129 21347 8185
9238 89205 8187
66940 18804 8187
27426 29304 8189
26712 30600 8189
5354 91224 8190
70774 12892 8192
79857 87622 8194
44245 42217 8197
60309 69544 8205
41740 54953 8205
37205 68525 8209
58059 42107 8221
87693 1371 8229
58335 11031 8234
6349 64652 8241
23804 35370 8243
1458 6444 8247
15016 41888 8247
79689 80943 8255
27671 79105 8262
47342 73593 8265
44840 61364 8273
859 1532 8282
91923 15828 8285
26407 13263 8285
48526 44820 8287
47144 15797 8287
45968 72492 8293
53304 71242 8299
29600 2379 8301
40023 67810 8308
55016 21937 8313
76041 35274 8318
80020 7716 8320
89166 73798 8321
98359 79057 8322
75407 50864 8322
15744 50233 8326
57319 77812 8329
11838 93387 8332
99867 22689 8333
21240 27234 8335
12919 47472 8337
3997 14807 8346
42610 10238 8347
74711 29402 8353
26917 92193 8357
20546 80321 8357
60597 1703 8359
97066 1796 8360
6815 11495 8361
33932 19478 8363
35831 56471 8364
5800 33860 8365
57212 57579 8368
475 4339 8370
24124 6870 8371
36424 77395 8376
17413 92683 8379
85362 85644 8384
6372 1261 8387
34699 56304 8389
80583 8523 8395
91558 77813 8396
63165 36624 8397
20055 76645 8402
86759 96574 8404
77141 53414 8405
3392 74234 8409
14992 26012 8413
83238 50417 8415
42355 32631 8419
92723 86827 8422
15014 40660 8424
8624 95430 8429
74427 68870 8433
92785 88830 8433
62978 15669 8434
4505 34481 8436
89260 31930 8436
11114 42557 8437
96676 91124 8439
79630 21569 8440
43983 10481 8446
70899 15103 8449
4157 16118 8454
60130 20675 8467
15404 29865 8469
9778 48513 8472
38645 80817 8478
52854 1919 8483
65010 22756 8483
33839 92343 8487
65370 5115 8492
40458 10835 8492
50406 48867 8501
54950 16318 8507
96973 1796 8515
15766 47557 8522
91377 86994 8532
67505 51740 8536
45397 52996 8536
33546 58115 8536
76720 60403 8540
73960 86864 8544
4369 6000 8544
56278 86498 8549
35194 72986 8549
88005 90573 8554
22619 57823 8555
28350 47660 8564
46244 1498 8564
46582 43525 8564
1643 77734 8567
88432 16732 8567
80822 56123 8570
650 7864 8571
3049 62866 8574
19444 76382 8576
59308 25805 8577
40478 55901 8580
14718 15495 8584
5520 74841 8589
34445 27249 8590
50893 27564 8590
45554 39844 8592
50107 73618 8593
26295 14071 8600
86104 41137 8600
83823 39393 8600
96152 87649 8603
37389 25656 8612
74648 38239 8613
34564 75898 8615
26539 11003 8616
33388 290 8616
58479 75277 8622
65987 27544 8624
13146 42310 8629
26928 16452 8631
77438 29369 8632
36000 5155 8637
7675 10482 8637
82707 91998 8646
30373 54007 8648
24185 26415 8649
72723 83873 8650
27995 21659 8655
31316 50275 8657
62139 77960 8658
56386 69334 8662
11343 40877 8667
22584 61820 8668
45884 5501 8670
62376 73913 8675
80286 62756 8678
43814 27403 8678
40083 56106 8679
87166 46524 8682
33212 67695 8685
76854 27825 8686
79468 46080 8689
50542 69052 8689
15276 18071 8693
9108 87326 8693
62009 48883 8697
96483 90164 8700
22177 26500 8702
71715 69031 8707
53373 11253 8708
44041 88833 8708
5937 57875 8714
57295 3312 8717
20459 31965 8723
65180 74837 8724
20326 4643 8726
81485 30015 8733
720 7179 8736
32649 64034 8741
21025 39672 8745
8653 61612 8750
38621 85615 8752
20003 82990 8755
98884 57286 8757
1291 42486 8762
63688 89867 8763
34336 45181 8769
62317 11759 8773
34610 79029 8782
28455 52821 8785
28399 73154 8792
7252 64737 8792
98148 65271 8798
13266 3849 8799
47920 27209 8803
36264 37272 8804
85246 99213 8805
50107 4699 8808
62026 66442 8811
77832 592 8811
21682 44149 8820
63672 74499 8820
60538 14640 8823
13758 75368 8832
32806 79812 8832
20847 65608 8833
61851 3301 8837
57587 6501 8838
23936 79034 8839
54544 65079 8840
36266 24474 8848
2740 79652 8849
1819 53696 8852
71772 79589 8852
12946 90354 8855
21047 89802 8863
725 63498 8865
1319 8029 8870
10180 18375 8872
59462 19099 8876
77905 74470 8879
67667 70286 8880
57878 71053 8904
6682 6485 8905
19611 37482 8907
8681 73452 8908
79349 6489 8910
29261 79475 8911
43688 4047 8917
38371 90853 8919
79728 9464 8919
76024 90802 8927
67086 26368 8932
22892 34610 8935
33907 87000 8940
42469 23247 8945
56579 36688 8945
24854 4222 8947
79365 73964 8949
47912 18990 8951
