Algorithm: Kruskal's MST
39081 30593 10448
48521 12680 10453
20395 21904 10466
32576 40169 10471
34873 40508 10474
43585 10834 10474
49750 17850 10479
2396 3230 10487
35445 17847 10491
30801 30270 10524
46966 26319 10548
42551 4638 10555
47728 20511 10560
9256 32649 10566
30224 6249 10566
11898 22939 10588
30770 13589 10593
21320 6648 10594
27508 39600 10596
45159 39956 10610
6280 43594 10614
43964 30920 10614
26591 17677 10616
43017 17035 10628
24226 18577 10639
39271 42211 10661
41674 39896 10662
20931 18932 10683
17728 597 10685
35335 13988 10687
25261 43396 10688
30903 47791 10689
4848 16194 10693
48289 48537 10695
37169 36861 10699
44405 16148 10702
42000 16727 10710
9135 23991 10727
2099 42207 10737
34546 3080 10739
17311 1770 10743
28943 24406 10744
28580 46091 10752
47851 43624 10753
46329 44041 10757
26300 16850 10764
8297 22743 10768
23729 15729 10774
17924 36698 10778
32297 11681 10794
28428 47128 10797
20524 43450 10804
11913 31121 10812
21626 23984 10815
6019 47689 10816
658 24652 10819
45863 47032 10820
17452 42011 10821
39734 21150 10821
2324 20166 10824
11761 19966 10833
36919 41798 10835
27629 42451 10837
15792 11246 10840
41050 23293 10844
22467 6748 10858
7669 4036 10860
19739 20479 10865
27576 10637 10868
25049 31265 10872
43301 42277 10873
3743 39887 10885
4271 45339 10891
9220 2114 10909
17880 17987 10926
3371 13425 10931
16829 1305 10939
48215 16003 10940
1664 17420 10942
36021 35965 10958
28277 6019 10959
8302 23284 10959
25928 22821 10960
8840 46305 10973
4911 14727 10985
4193 4530 10986
28070 19155 10991
43051 1422 10991
4870 11226 10992
9896 42369 10997
1759 15674 10998
38761 48066 11000
37944 17307 11003
47428 40704 11012
32081 21568 11029
37423 18537 11044
2419 23077 11045
18565 27600 11048
10845 32477 11052
30948 48612 11055
16937 1723 11059
23499 21488 11060
46431 6138 11064
45805 38070 11067
30479 31502 11071
49637 26583 11093
34455 39325 11096
8837 42864 11105
9080 2036 11117
21893 26894 11132
22802 30922 11143
40815 8900 11148
3727 19172 11150
34776 39803 11156
26554 36850 11165
49594 29775 11175
2967 23559 11186
13638 8434 11197
42224 22823 11208
32781 8975 11208
49553 2261 11221
2172 13096 11233
21271 25880 11236
37562 7880 11253
32867 32898 11256
11277 18746 11272
24561 46581 11276
49039 22802 11279
10880 48916 11290
3945 48924 11305
25479 14641 11316
46017 33216 11329
35816 32317 11331
46855 19760 11346
16736 3957 11347
35686 46103 11347
4852 22071 11351
3319 21358 11361
28645 5455 11381
9224 27456 11386
31978 19890 11387
28027 13052 11389
37698 42332 11391
48069 35884 11399
36809 17107 11410
46952 44742 11410
48353 3379 11415
17604 49370 11423
14826 27963 11439
22651 27012 11451
23639 12155 11456
6201 25936 11467
44406 46330 11475
8975 4610 11477
23504 19686 11480
24503 10526 11491
5133 12430 11492
38267 49609 11493
6293 44411 11502
10476 21541 11503
40535 47971 11520
27967 37571 11520
4433 40121 11537
27431 26961 11547
48810 33221 11578
14204 36699 11602
14385 42980 11604
24335 15193 11624
322 6533 11638
227 4947 11647
25580 15244 11649
6831 4804 11656
19639 36103 11658
33688 25623 11664
46094 39329 11678
7672 3119 11678
22674 20274 11688
36164 28595 11694
16530 48705 11701
44949 2537 11726
16917 21287 11726
27934 46769 11734
46301 28479 11735
30272 9406 11742
20147 16125 11754
12719 3024 11758
19180 18744 11758
8245 20083 11765
9279 2039 11766
5146 25747 11770
17332 15277 11782
182 1592 11783
21912 3512 11788
44158 44161 11804
7047 1050 11807
7612 46174 11807
32745 8988 11808
22924 16682 11837
43526 5128 11838
18356 44291 11841
25666 3329 11846
37381 48023 11849
33182 17761 11849
1489 46447 11849
40985 46095 11849
13331 25519 11862
18248 46696 11866
17515 27933 11870
22521 10157 11874
31613 49558 11879
20526 3582 11879
6411 13463 11880
763 28477 11881
8546 44163 11892
10660 19363 11897
17576 8028 11899
9342 15144 11899
42522 46333 11909
11076 46458 11912
44073 48646 11915
59 36928 11920
12654 15756 11935
42448 37229 11939
46309 47289 11947
18729 18027 11958
27837 26120 11975
17908 3167 11978
37676 10640 11991
9130 6477 11992
32441 31978 11999
26010 18432 11999
30516 3164 12003
669 43025 12005
3713 2802 12009
21091 4760 12019
23026 13997 12022
36702 21543 12035
31024 47736 12041
24676 21159 12054
29051 31542 12060
20825 1710 12061
42720 17547 12072
15273 24580 12085
2740 63 12121
39879 46933 12134
14335 2867 12138
3513 40838 12153
2324 34892 12165
14862 3614 12184
37953 25287 12197
29121 6285 12197
3288 46859 12203
18329 1621 12207
42526 30597 12220
24625 21383 12223
48784 24681 12227
30784 30416 12229
8083 35738 12238
22352 17828 12238
43002 19602 12247
15574 2669 12252
39557 7877 12257
14695 39485 12265
38329 37210 12281
19737 12158 12303
13119 41123 12312
45155 2614 12320
20335 24157 12331
8225 14704 12335
15265 11964 12338
36557 36963 12338
5028 31141 12340
17093 22548 12345
30163 44618 12350
8190 36030 12352
42665 32202 12374
5721 45786 12376
31078 8169 12377
41187 9253 12385
9573 11500 12391
21463 28203 12392
12461 15754 12400
1096 2960 12406
1442 10325 12429
20848 6551 12432
39442 40759 12437
32953 38928 12475
47553 49694 12477
35287 16278 12500
11378 43718 12500
29081 42710 12510
22058 30984 12511
46385 33562 12542
13352 2187 12544
10194 36807 12546
46325 2294 12562
37965 13788 12572
45042 11741 12575
21039 7647 12583
46699 41814 12586
35384 7134 12593
24174 39869 12602
14136 15103 12607
31783 25189 12619
33562 23575 12633
46601 1535 12635
38304 12749 12638
24205 17354 12643
33637 42653 12646
13323 25005 12647
29252 14713 12653
4267 19837 12659
14324 43751 12665
17830 2629 12684
11699 4911 12699
25374 45716 12702
37844 5298 12705
36775 14807 12705
35316 36604 12714
1686 45441 12715
25342 14340 12717
11884 43326 12729
11252 3040 12737
12390 30054 12756
39343 31373 12756
45365 42006 12763
3249 6024 12774
19442 23991 12781
9164 15136 12796
14064 45603 12799
39985 15769 12806
8443 46641 12819
33988 45474 12822
29578 28094 12836
31381 3450 12838
5953 2025 12868
18857 2230 12870
9563 45116 12874
20538 22495 12891
28719 27624 12895
15612 18716 12911
1027 7682 12914
22872 71 12919
1803 14237 12926
3334 12091 12927
620 181 12930
41628 46811 12934
5704 17934 12936
12638 39306 12941
38483 38676 12947
31805 7432 12950
1579 655 12953
14559 28746 12972
47739 4772 12976
9357 19418 12979
40925 46050 12981
15290 46953 12992
21665 33628 12992
37958 30031 13008
1834 1758 13014
33189 25614 13015
49942 25766 13033
26131 35896 13040
4640 2237 13048
40936 5883 13059
18896 17459 13068
47118 7010 13087
21698 35591 13089
14123 41040 13112
16703 29359 13116
3243 12487 13126
2012 31513 13133
49478 15159 13140
13273 7515 13142
37312 16521 13147
14244 5781 13149
4142 11385 13149
27105 26138 13150
20468 30071 13156
22385 46894 13161
13020 42128 13163
14766 46915 13171
34921 26592 13178
25771 41105 13181
18117 33138 13186
7751 24864 13194
7766 37775 13217
49706 28611 13220
22716 12886 13226
4244 8174 13227
34930 26552 13230
1510 9879 13235
4112 36197 13245
7121 8694 13246
863 35229 13252
6016 13071 13254
48905 17570 13256
49568 29957 13258
18173 34622 13258
40976 25974 13270
10628 7239 13279
29975 42506 13280
40318 29434 13281
402 13797 13283
42516 13018 13293
12042 34370 13305
2227 46231 13307
38725 36863 13311
37061 36029 13313
47413 14053 13315
29043 27270 13321
1244 12231 13338
4876 19645 13343
41102 44319 13346
23259 15320 13350
15232 11677 13352
26837 2199 13355
25282 35272 13355
32693 42127 13359
7068 14813 13360
48644 44077 13362
3537 49611 13362
21654 14555 13371
862 45099 13383
37977 12072 13389
30059 25938 13396
15437 12471 13399
29936 24965 13413
47172 20467 13429
6384 8123 13440
9020 30133 13444
25942 19370 13449
928 41981 13454
40391 21591 13454
18335 29060 13456
31639 17591 13462
924 12850 13462
46528 16315 13477
27044 21854 13477
37918 25857 13477
8704 14243 13479
41842 13210 13480
7792 9436 13483
15583 40163 13484
40586 23045 13486
48059 13226 13490
3521 39092 13517
31446 13745 13520
48728 5027 13521
21204 33203 13522
48893 35769 13523
19608 26759 13531
35729 28150 13536
13375 27092 13539
2094 2322 13542
40114 12057 13546
40909 4769 13546
5696 2525 13576
15130 5817 13581
364 7024 13584
23354 32023 13589
15229 7498 13597
7791 39810 13602
12403 19097 13603
16414 46362 13623
47860 33395 13626
43346 37359 13634
20300 1448 13634
4298 4539 13650
48354 10174 13696
7187 38220 13700
34062 22173 13705
24385 26575 13710
49701 11085 13712
7691 30227 13718
45348 6574 13726
21414 13531 13728
40297 33898 13732
48105 36212 13739
526 33198 13745
40762 4967 13750
9167 40865 13751
35988 47200 13754
36019 17724 13766
1317 4253 13773
11074 14582 13780
26029 11105 13781
7719 32185 13781
49798 37550 13787
18458 16689 13789
33470 14662 13792
18686 20221 13795
25440 17820 13797
24520 43964 13805
27486 19337 13808
37947 43201 13809
35282 36077 13818
44194 33292 13819
16294 41352 13820
43138 15643 13825
45973 40191 13841
25040 33773 13852
5211 10877 13862
33098 38106 13868
31631 1727 13869
4837 30872 13870
29121 32479 13870
26537 32722 13872
36351 49194 13882
33650 37871 13884
39287 22821 13888
26931 25454 13893
46515 35674 13894
13390 1541 13900
12977 3545 13901
31448 7833 13909
24753 17489 13909
48189 27929 13913
28849 18676 13918
25195 4141 13922
41978 29670 13928
8948 44783 13935
3684 12517 13948
87 3543 13959
35644 38797 13959
31208 40167 13975
34420 20893 13977
4075 14248 13977
47056 13583 13979
49757 1869 13983
7417 49777 13984
42244 11255 13986
998 42697 13988
7183 1766 13991
26722 8556 13997
36346 47401 14004
34196 24239 14010
30549 38002 14013
16446 34337 14013
8250 18135 14023
43743 28016 14024
31699 46648 14027
4005 4935 14030
8097 35103 14042
43921 40848 14044
16786 24975 14083
15174 24746 14086
10950 6115 14094
27283 2492 14096
30121 3852 14098
46645 42534 14101
34904 33486 14114
33373 24391 14122
19716 13006 14138
35215 41895 14155
2358 37720 14172
38544 20707 14173
48905 3859 14178
2241 37879 14180
2005 41014 14180
31439 36460 14182
7480 26116 14186
37144 17717 14191
5684 5201 14195
25023 38116 14199
1190 17 14204
44155 36201 14220
15827 47262 14221
46443 16690 14225
42933 12497 14227
21024 24260 14234
48823 8579 14239
33349 15262 14248
13586 23709 14253
38719 33693 14253
14004 48174 14255
44071 14447 14258
798 41618 14258
12423 20076 14263
39656 38557 14266
15629 23921 14266
24342 47944 14279
32374 6086 14283
9658 9204 14292
1901 6099 14294
13816 37738 14298
29588 34880 14315
1396 2489 14317
14081 37674 14319
46739 14486 14333
30492 2069 14340
35259 37317 14342
37128 5303 14351
2473 3094 14351
32010 9376 14354
36527 14556 14359
48312 27105 14369
19590 27463 14370
30990 33584 14376
38699 10630 14382
18401 41494 14383
2829 10303 14390
9441 44967 14399
29654 41126 14400
2371 8237 14401
30200 33273 14402
33017 29296 14405
11936 43135 14406
24675 25165 14415
34021 13476 14420
1799 1938 14429
22503 33174 14433
43028 29159 14436
42828 46364 14437
22337 35715 14439
11523 20489 14447
37813 44201 14464
3784 28534 14465
22004 24639 14471
20349 32069 14474
684 4607 14514
45252 20045 14514
8365 39798 14534
17472 24090 14535
15343 9434 14540
23532 35796 14548
3649 11411 14557
19944 7999 14557
28961 43174 14560
33490 34287 14566
41792 22292 14568
46073 26885 14585
23076 11022 14587
31207 15506 14589
48255 3197 14594
29516 20827 14610
23364 17946 14611
6165 38609 14616
13918 39442 14622
24569 18524 14630
2664 3198 14636
34291 1961 14639
20550 39901 14650
18776 43393 14658
29332 16986 14667
17918 23372 14668
31793 20501 14670
38038 5084 14670
28959 16192 14674
42680 15924 14685
8452 3883 14696
38125 10836 14713
26216 30968 14716
23519 8085 14720
9074 1880 14722
21316 36644 14723
8061 33658 14725
32573 23320 14727
21400 39271 14731
19772 2584 14732
23756 5737 14733
7436 5960 14734
6453 27506 14735
12463 40949 14738
32132 25935 14750
6936 19658 14752
42318 14676 14756
1306 24842 14756
41053 21639 14759
16744 15566 14764
28710 17008 14771
44029 18802 14778
318 25667 14785
29366 6340 14788
13712 9906 14797
3640 42539 14798
19829 7579 14808
47 40574 14808
33870 2196 14811
8793 8857 14812
13748 28215 14816
45230 37436 14819
5442 20246 14820
3406 42918 14832
35223 42357 14835
43 1789 14855
34040 3647 14859
18181 9609 14862
11872 17701 14862
46006 21510 14870
38345 7721 14911
45985 17030 14915
32145 38891 14918
3989 2674 14921
7202 42946 14924
22993 40900 14925
21319 8215 14927
23891 42788 14932
38083 819 14938
41836 191 14940
12778 27695 14942
48682 13309 14951
36818 49816 14954
44074 26691 14955
26524 17569 14961
5812 15170 14962
6248 38083 14974
2641 20854 14985
10878 22819 14986
21146 33853 14987
9761 30029 14994
27908 10194 15000
44464 37413 15015
42467 39099 15016
35527 31160 15020
44713 13418 15027
3845 24629 15048
15477 49943 15050
38241 83 15051
13622 12266 15056
12117 41150 15056
23031 24125 15061
33427 6440 15066
20172 45596 15074
20753 23645 15081
22286 2518 15081
21199 237 15082
17084 47289 15088
24191 24283 15094
3649 27214 15102
21299 2452 15109
21656 45596 15111
48367 5466 15121
32965 8074 15161
39242 24216 15165
40026 881 15181
14334 45135 15181
7855 6938 15188
39844 14911 15191
49426 13572 15211
32325 24346 15218
28089 13929 15229
42952 38752 15229
15910 13741 15233
32726 2676 15234
15592 7436 15243
34763 6411 15243
47016 38829 15249
2838 10512 15265
16980 12283 15268
6575 29200 15281
16377 12436 15291
40352 46540 15291
10124 5120 15298
46687 26378 15299
19416 1565 15300
5480 42034 15302
16275 26698 15307
7763 38503 15319
6304 3270 15324
38486 22383 15324
16944 19933 15327
21720 46606 15333
34255 41414 15346
2865 45442 15355
24957 24415 15358
25726 47581 15360
23938 1417 15365
39450 15222 15378
5364 2017 15382
24995 5607 15382
34106 9589 15383
36532 8243 15383
42356 195 15399
27515 9384 15405
7577 2005 15420
40133 25857 15425
32018 48003 15435
49713 38340 15438
37902 41339 15440
44486 48696 15446
44757 10663 15450
28848 32756 15455
1480 12692 15464
19980 31625 15471
6224 17114 15473
36233 16832 15481
11489 26151 15491
9110 31044 15512
4663 21569 15517
39413 23201 15517
891 2220 15520
36605 7157 15523
7025 9581 15543
6413 16137 15559
29644 45171 15570
33608 45735 15573
34894 1692 15583
45730 39168 15590
39196 48581 15593
48119 24694 15594
5542 40720 15598
12241 44414 15600
49246 29636 15606
18538 43319 15615
13388 7113 15615
30955 938 15619
38527 18374 15639
25671 28299 15646
22041 3236 15647
12498 31021 15652
42091 1183 15656
8802 34396 15666
46028 48621 15671
9115 36121 15675
15080 27097 15688
30162 37563 15691
42746 31331 15696
7377 22021 15699
3871 6889 15704
47690 733 15705
15334 3022 15712
1298 18311 15723
39339 31954 15741
3240 10847 15758
34833 30277 15766
6569 34926 15768
11310 9473 15772
35469 18999 15789
14400 46858 15808
48955 30005 15813
541 17943 15816
28461 21175 15819
15212 10705 15846
30371 42047 15848
7823 26444 15870
23755 20668 15883
8812 14794 15884
24407 37690 15888
34128 296 15894
13060 32251 15898
37265 12348 15903
15696 38835 15910
36751 458 15912
30631 33821 15922
5127 77 15927
12009 28365 15948
31457 32231 15955
39404 743 15971
8330 6013 15979
26174 19539 15980
12910 16958 15991
19610 2023 16010
31249 40622 16013
8057 3482 16018
5785 659 16029
30067 6464 16037
17831 1451 16044
25824 49860 16045
41322 36697 16046
24397 40447 16049
5198 18116 16050
1621 47038 16051
27915 11169 16054
27857 10925 16054
43736 26112 16059
204 9840 16062
9560 26586 16063
15758 5648 16083
13079 48650 16086
10265 37089 16097
36104 18651 16097
19848 30770 16098
29765 2724 16105
13430 43083 16109
17253 28004 16126
25675 23720 16130
12140 2111 16155
19947 43901 16161
30580 35054 16166
27921 12351 16170
42054 45744 16201
5096 19295 16210
34952 16080 16220
11591 11716 16224
38219 26912 16228
20422 29705 16232
15073 9980 16235
8488 22924 16236
14289 28914 16246
816 49609 16254
14381 19414 16258
32070 35840 16259
24097 15565 16260
6649 10834 16267
11149 32321 16270
34477 34562 16302
27699 37928 16304
280 593 16306
49555 4032 16306
28509 15015 16314
3092 44097 16317
3626 3125 16325
4205 7638 16327
12235 37339 16330
27457 13621 16334
2443 5335 16352
4776 3882 16353
36966 1362 16367
1919 11533 16372
46095 1144 16372
47095 25375 16374
18332 27946 16389
36171 13719 16392
38229 37507 16418
28078 591 16424
46740 4010 16426
42874 38217 16427
41517 20298 16430
15843 29444 16435
4717 7189 16454
41113 11741 16458
34881 37609 16461
18154 38670 16464
34772 11187 16465
21571 30175 16466
41202 8031 16475
32554 34846 16496
2173 40035 16503
8715 31870 16505
39422 15537 16507
39109 12175 16530
25837 5817 16535
6049 5776 16536
18577 40233 16547
13435 43418 16549
605 37356 16553
14151 27469 16555
556 2377 16575
41445 41352 16581
3185 28812 16581
29899 32637 16586
819 10278 16605
6621 27594 16610
20607 49652 16611
17479 22330 16617
2549 170 16634
1196 661 16650
46713 11304 16650
20825 1167 16655
29562 20792 16658
16888 37306 16666
20289 23502 16668
9237 3873 16669
17402 17768 16673
642 2765 16675
9265 26653 16684
22739 46112 16685
13879 813 16703
36626 37323 16704
4341 8628 16705
44515 18075 16705
14720 9034 16711
16285 5090 16714
40650 31974 16732
15233 11609 16741
13793 47454 16772
618 8482 16778
29879 33304 16782
39786 17372 16785
7114 46389 16788
35351 42195 16806
41473 7998 16809
49221 70 16812
44314 14777 16819
278 13496 16822
27551 40271 16822
45929 14687 16836
38899 31648 16839
34807 23003 16857
42832 30774 16863
26126 41702 16864
21510 2879 16864
25262 13516 16865
45653 28332 16865
17070 45766 16868
24009 10594 16872
19183 12336 16873
47727 44024 16877
22847 36044 16880
46221 44687 16885
719 1125 16897
49188 23641 16912
22345 32175 16922
1711 16915 16922
17661 4696 16924
12263 42254 16934
47130 1661 16939
38322 2935 16943
38569 20727 16963
25089 38298 16980
19843 26477 16986
48287 33471 16986
36320 28243 16991
28278 34081 16994
26141 28568 16995
3462 16704 16998
42704 23292 17006
46810 33111 17013
10137 24993 17016
24913 12858 17016
1492 22004 17021
44279 41646 17032
5308 10374 17034
37465 41032 17042
27952 3462 17043
25391 3191 17045
15799 9668 17065
27196 20756 17067
23903 4685 17098
14487 49660 17099
33890 12098 17109
7091 2463 17126
41095 14677 17126
49722 24622 17130
43701 7119 17130
21122 306 17136
42455 10756 17138
19949 41838 17139
39117 16800 17149
21982 27697 17153
32786 47253 17157
46316 10026 17170
44899 30391 17178
4851 47387 17181
1356 987 17183
16822 3855 17184
46990 35561 17188
37371 23831 17198
13819 8046 17213
8385 3519 17213
34312 9730 17215
38446 35143 17219
11805 33026 17221
12191 35988 17227
12083 17219 17246
42320 32288 17250
47057 17471 17253
40356 24440 17256
453 308 17265
5832 48928 17268
20109 14278 17274
31587 10948 17277
19053 17642 17279
45193 30170 17288
25409 49664 17290
8541 4329 17290
48922 30326 17290
37076 21248 17293
7177 18691 17296
40011 22720 17298
16871 2975 17298
20559 27193 17309
22627 23765 17316
14072 6039 17318
42723 5160 17333
32401 44588 17343
30222 17009 17345
25455 41393 17364
18956 38811 17371
37733 13618 17379
49123 32463 17384
49221 37895 17386
42420 31858 17399
44395 49737 17406
44742 44323 17410
46902 49211 17414
38144 29905 17423
12724 36940 17424
12184 16271 17435
48562 38186 17436
28782 35332 17450
23518 885 17456
22933 10373 17458
9897 28393 17459
1312 46327 17463
47297 43646 17470
2478 5180 17472
5198 3294 17480
15401 18255 17496
12205 1180 17501
20832 5116 17504
36618 14227 17505
429 28351 17520
20604 19831 17521
44055 25397 17524
20734 47380 17526
9507 24282 17527
5860 42495 17527
