Algorithm: Kruskal's MST
6672 8513 52111
7021 620 52150
8193 4372 52169
5497 1494 52261
5604 3679 52319
941 8130 52325
543 4194 52332
6660 4075 52381
6437 7663 52491
5836 6677 52504
5525 9951 52582
497 9755 52617
5533 8988 52667
7455 672 52791
9645 5580 52819
482 4000 52827
6379 1879 52834
1533 2635 52859
8077 227 52897
3644 3121 52897
3756 9647 52900
3019 1046 52919
7695 3067 52944
809 6088 52982
569 1709 53007
7290 1450 53040
2383 2299 53095
4999 7845 53109
522 8007 53142
712 495 53161
7530 1648 53166
9641 296 53183
9049 9488 53189
499 8784 53228
7525 3343 53299
3578 617 53322
8454 1593 53385
199 8 53392
3382 9210 53400
5907 560 53424
2304 5736 53476
1909 6637 53512
713 1331 53586
4944 8598 53590
2456 7083 53650
9004 2911 53662
2831 3393 53667
1703 4377 53768
7134 8047 53799
8995 7484 53808
2599 3216 53830
6709 4572 53861
4759 3331 53930
860 7639 53961
6662 873 53983
9464 6935 53996
1235 848 54152
4420 2687 54169
6674 6956 54213
719 1282 54233
2157 1051 54258
1555 9736 54273
6551 2237 54297
7984 5681 54298
506 5565 54318
3389 7424 54320
5122 6473 54339
3451 9915 54368
1728 7575 54405
1531 4310 54434
4458 1925 54507
3517 5059 54524
1303 8802 54533
1112 7239 54558
8981 649 54647
2180 6284 54651
6752 5104 54708
3534 1543 54710
3005 2920 54811
1602 1775 54911
1721 2682 54963
318 974 54970
8311 5332 55012
1936 1408 55094
2586 9594 55098
8787 1828 55135
660 795 55136
131 4734 55142
2222 3719 55249
4401 9564 55303
2629 5802 55328
2390 6769 55354
8917 9472 55472
5855 9749 55576
1214 9639 55578
178 22 55596
899 3266 55678
9970 8079 55725
5157 2641 55744
5868 5191 55784
3728 4761 55870
3755 9945 55872
410 8093 55910
5361 8135 55952
1952 9055 55970
319 3135 55971
1788 778 56003
8155 865 56020
3637 358 56041
1239 662 56056
1957 239 56083
3747 6438 56094
9691 8340 56125
254 9973 56205
8088 2109 56206
4788 1317 56307
8544 5289 56310
6777 5618 56330
2298 3452 56340
2617 7788 56443
8828 8361 56503
7068 9776 56544
105 32 56579
9474 7270 56630
620 120 56744
951 4429 56756
9230 4171 56766
8364 1971 56909
5760 1294 56914
922 1866 56952
6834 1945 56957
7143 3909 56972
9850 6954 56977
3526 586 57022
2173 4896 57082
3256 6028 57110
5870 7415 57122
882 1168 57197
6699 3168 57202
2566 2554 57230
1579 728 57266
5706 557 57275
6612 4742 57307
7500 2019 57316
3311 2785 57335
5169 9116 57432
7204 9151 57460
267 698 57493
6008 9164 57587
3745 8419 57677
2579 7442 57730
4268 4349 57749
5540 6459 57756
563 6999 57759
9375 7667 57800
5565 9783 57812
9864 8942 57815
8797 4537 57941
4162 1053 57978
1244 2437 58014
1002 485 58132
1880 2494 58191
4213 6737 58284
2822 5896 58285
5153 3101 58293
7266 6829 58296
226 792 58472
165 9155 58473
482 102 58475
5169 9301 58501
2699 833 58515
5763 788 58522
9499 3247 58563
3609 309 58589
7741 8161 58603
7071 2394 58617
835 5972 58646
7345 200 58650
3745 8399 58659
583 7435 58678
2344 1262 58755
8106 3272 58771
8353 8854 58793
374 3693 58795
5364 4361 58860
2557 2225 58877
7843 6456 58912
5855 3777 58965
6540 6759 58977
2819 2048 58990
6749 967 59025
1467 1791 59054
3694 649 59099
4667 4912 59109
1729 842 59112
9786 6398 59167
3246 5500 59304
2310 2540 59341
69 7437 59350
5283 4310 59352
487 6523 59369
334 420 59378
27 4999 59384
7545 9052 59396
3326 991 59458
8137 8335 59495
5424 2453 59499
419 1532 59552
590 1436 59630
4247 7635 59651
5478 7974 59653
9125 4354 59674
4393 854 59740
7264 5429 59746
1498 785 59747
426 939 59894
3727 6590 59917
1157 2263 59920
7127 6137 60034
6127 6123 60071
3080 4144 60077
7351 9691 60128
5745 6929 60138
1894 3074 60233
1171 7282 60259
2017 905 60309
8423 5689 60313
6322 5598 60318
4453 7710 60335
966 306 60372
6842 421 60425
9512 4474 60494
9939 59 60547
2498 4943 60566
1346 2188 60570
2958 1094 60613
9654 9148 60653
891 4173 60728
181 8523 60761
1041 5626 60778
6689 1120 60809
4340 2725 60812
5819 3367 60959
4590 877 60983
7768 4169 60986
3017 3989 60994
6087 34 61090
6023 4308 61175
4596 5200 61197
2554 4351 61202
153 3152 61215
2150 6817 61239
3781 3898 61277
8994 1091 61296
4692 5076 61331
6105 8815 61424
6719 9565 61474
1984 8834 61573
7795 7984 61602
6317 355 61675
758 9558 61747
806 8588 61758
5776 9538 61810
6592 191 61820
9682 9615 61844
6635 2785 61963
1217 915 61973
6541 7872 61984
9924 8904 62024
5628 6624 62029
6998 8493 62062
5660 1587 62070
6228 2409 62119
1299 437 62169
4979 3118 62191
4464 1496 62224
3097 7469 62378
2218 217 62412
1784 4994 62428
2135 2354 62482
6305 2242 62490
4119 4429 62504
6266 9228 62674
3688 2703 62696
4959 76 62721
3065 3893 62734
6860 1864 62744
4306 581 62760
4636 3736 62879
672 1924 62896
9428 8848 62907
645 555 62987
1339 9044 63090
7075 5073 63200
6923 3839 63236
5783 8761 63246
5872 1365 63265
8437 7198 63280
4348 6135 63313
9054 7095 63417
7625 7790 63569
15 1586 63605
9758 9431 63617
3348 8364 63720
8005 8365 63773
6333 593 63774
2866 5541 63793
5899 9474 63826
6141 4672 63850
9165 906 63881
9570 3742 63913
9577 650 63916
6085 7934 63926
8217 9091 64190
9468 9039 64192
4948 2268 64250
199 1550 64250
9063 1529 64281
5687 3765 64316
911 8776 64318
1583 9148 64324
5513 5328 64329
9109 7663 64349
6248 5421 64380
3295 3018 64407
8756 5393 64478
6415 5306 64484
1344 1583 64490
3622 8311 64704
2328 7196 64739
3390 6199 64775
18 160 64790
3310 6991 64806
377 1843 64884
3685 2033 64887
199 359 65048
7582 2828 65066
3599 8520 65069
5963 3506 65128
4876 3562 65185
4072 7680 65264
2522 8405 65282
4172 4439 65349
9283 1806 65362
3484 5944 65369
9883 7610 65406
3359 8802 65414
3555 3644 65474
3461 3353 65564
8530 4711 65667
1147 1122 65715
7360 3466 65738
4530 7020 65758
920 1939 65784
6525 7388 65861
1524 7543 65893
9048 477 65943
3282 827 65959
6260 1247 65967
8804 6213 65997
7497 1953 66025
3411 7009 66111
8931 3762 66141
3580 2186 66167
9035 3837 66173
8218 6594 66177
5770 1031 66178
3787 7942 66440
6827 7239 66440
141 723 66455
7291 3456 66462
7583 1577 66464
3725 1449 66494
9386 2950 66533
3043 1793 66558
5513 7305 66564
3431 484 66627
2957 470 66745
4437 4949 66765
8080 9025 66783
1479 5692 66836
8362 741 66837
5526 7189 66895
1995 563 66903
1579 8760 66922
438 1664 66948
4362 3073 66951
5528 690 66993
2731 9931 66998
1137 782 67007
9808 5666 67009
1713 5019 67030
433 1306 67036
8801 7334 67067
2566 6626 67074
7319 3830 67113
2637 2383 67119
5720 6404 67180
3925 5501 67253
623 6944 67258
3590 1202 67268
8127 8899 67271
6892 7579 67358
448 7736 67420
1705 5140 67487
2664 326 67510
5510 1860 67519
9107 1920 67532
3252 8756 67559
85 198 67564
536 6793 67565
4329 7976 67639
7756 989 67646
960 2649 67653
3112 3018 67684
3402 1068 67718
8487 7064 67724
8696 4623 67828
8866 9389 67929
172 6 67947
5181 8827 67997
2948 2942 68035
2328 883 68060
9982 7883 68063
2481 4447 68096
8605 5820 68123
4974 627 68205
3183 1631 68206
1879 100 68208
295 5116 68210
3957 4105 68219
8930 3582 68268
1366 6900 68277
9888 8656 68306
55 2759 68309
8473 6900 68332
2439 7206 68362
6777 4257 68373
9343 3806 68420
1347 317 68445
7058 7615 68456
7961 9261 68466
4759 1057 68546
7001 6066 68565
398 3062 68569
5714 1196 68599
9768 6970 68609
6072 3667 68683
3728 179 68684
1333 1586 68722
6242 8084 68735
4728 5960 68775
4981 7674 68790
3661 9627 68800
1039 6833 68869
6423 5086 68891
2008 3272 68899
9652 7464 68911
8903 8645 68921
784 1909 68936
3776 9686 68966
7418 3613 68985
4778 8357 69026
7748 5270 69046
8587 4876 69048
243 5813 69064
1685 9011 69202
608 2888 69229
2502 4087 69248
5085 1089 69260
8061 5933 69278
651 121 69281
2257 319 69290
7569 5841 69306
1412 709 69364
6781 1697 69368
9213 6866 69445
1000 4281 69503
9329 9979 69546
1768 474 69555
69 5929 69565
9362 3293 69594
8030 1754 69601
575 996 69650
6113 4888 69656
5228 979 69686
2831 5012 69686
2107 3068 69697
913 1698 69720
7949 333 69734
2676 9937 69737
5774 240 69764
8372 8320 69795
4512 5338 69803
4631 4038 69814
4464 4033 69821
8121 4070 69839
3378 7125 69901
437 12 69919
4840 2970 69922
4676 7964 70083
7043 8434 70095
1909 6575 70138
3883 3892 70146
8129 5404 70147
7236 9917 70167
2129 7613 70270
559 4042 70430
2683 1885 70482
7 598 70605
8992 3200 70653
8477 3097 70654
5196 6268 70692
9657 6055 70693
9779 8130 70768
6532 8810 70819
3512 2123 70857
5934 6470 70859
4253 5029 70864
9790 6050 70880
5805 3502 70973
2149 5641 71063
8349 4715 71068
448 9445 71084
9316 8079 71114
7474 9776 71122
4367 9419 71237
9411 5353 71239
7205 8073 71253
9848 1180 71258
7909 6193 71275
9444 6677 71320
2326 2164 71379
3049 804 71419
3354 6873 71445
9247 7929 71456
3209 3968 71458
5298 9458 71506
7629 6438 71519
960 6849 71565
6625 7812 71615
8592 4332 71635
579 5034 71669
8635 4736 71691
4947 725 71711
5223 6620 71729
4041 4130 71773
3517 8647 71781
2269 8778 71789
2237 561 71826
9689 6147 71830
8599 2419 71864
5660 4138 71876
8207 4293 71903
2671 9347 71910
7667 7875 71910
5528 2766 71943
2817 6149 71974
1493 3557 72040
8875 434 72059
2954 2103 72076
1093 5293 72153
967 8589 72179
3580 954 72246
4209 676 72260
7570 621 72306
5183 3769 72317
6212 9985 72372
5488 9903 72394
7764 8062 72405
7839 5406 72560
2769 587 72570
3737 132 72572
2973 2864 72619
4627 3239 72661
7296 3411 72673
6203 1044 72870
8859 2146 72891
2298 4787 72914
1553 6549 72926
6993 6077 72943
4321 5667 72943
1474 1391 72989
4556 8223 73121
1358 6703 73126
7654 4316 73149
1012 4727 73191
1054 627 73291
2403 2177 73397
7779 3909 73407
7346 1268 73470
961 2689 73480
3858 857 73489
4973 318 73524
8359 354 73532
9951 6503 73610
8878 9641 73645
6414 7013 73662
8232 4970 73716
228 3517 73738
3072 3956 73749
1953 2922 73799
3318 8473 73820
9124 3837 73832
6357 6140 73875
6734 7667 73936
202 67 74079
1631 3329 74090
6343 246 74093
3246 4911 74101
4747 9653 74124
2492 5985 74178
1144 2760 74200
149 7805 74218
4487 3365 74256
1392 13 74388
2745 5675 74414
2819 4658 74422
7908 5387 74470
3266 9098 74474
2112 8907 74504
5751 3651 74538
458 8534 74610
200 3986 74614
6872 1552 74662
5375 5264 74672
1215 4064 74681
5570 5858 74683
2901 6754 74705
3648 2130 74721
341 5106 74777
6052 5957 74824
490 1356 74862
3816 7236 74893
9465 3183 74965
404 7146 74986
7691 3352 75055
1182 710 75079
177 139 75139
3493 3168 75197
8522 202 75200
5841 5052 75241
8203 3568 75247
8929 7127 75270
5143 5912 75340
5554 6064 75397
5574 364 75427
4738 9773 75448
3150 3971 75519
5540 8882 75540
7963 9995 75584
9183 2315 75621
1400 7998 75646
580 9422 75649
9728 9202 75686
5748 9294 75724
7915 6181 75788
2364 4832 75852
3599 3111 75951
3305 2482 75979
4892 8292 76074
6861 5281 76210
6672 4802 76211
3114 80 76308
295 5775 76321
1914 8021 76340
8434 8306 76384
1018 8333 76450
847 697 76504
7607 7001 76504
890 725 76546
6775 5334 76584
8010 4104 76630
96 7800 76632
6778 2151 76666
4661 7062 76710
0 7 76724
4307 8189 76829
1352 2422 76858
7932 8785 76896
1784 4749 76926
9672 8587 76951
2868 4775 76984
6605 5155 76989
8479 2474 77004
2761 1180 77016
9183 4142 77060
8079 8432 77081
391 566 77161
1973 3465 77182
4654 4582 77194
7738 2678 77209
4309 5512 77298
9625 3954 77361
484 2244 77372
1159 9575 77389
163 49 77395
7696 1018 77433
7477 4975 77434
7216 3243 77460
5353 4974 77463
1327 2465 77514
3255 3764 77555
2027 8332 77567
4368 1343 77607
9372 4100 77613
5034 9161 77620
1326 2203 77640
8590 4720 77672
7571 9760 77697
5255 7950 77720
9579 5476 77728
7194 3389 77745
7197 7947 77774
1253 9200 77797
5524 8951 77868
9999 4117 77887
8309 1358 78024
5674 8144 78113
2190 9068 78117
9099 3714 78193
6630 3313 78231
2313 3904 78309
406 8360 78318
3002 1246 78418
2780 1507 78426
3842 4581 78440
310 5249 78484
2160 555 78486
47 1501 78533
3000 1648 78551
4975 4719 78615
7167 175 78639
9036 5330 78754
9991 7599 78772
5992 4064 78793
1124 1003 78794
3706 3291 78808
6047 1006 78856
3845 5265 78877
4332 1726 79120
6882 1434 79122
6483 1551 79131
49 682 79147
1618 7634 79173
5092 4048 79181
117 2947 79197
3187 6700 79209
6061 6831 79214
3560 2148 79219
8599 5566 79246
9488 5639 79292
107 22 79392
4833 5180 79450
575 3638 79464
433 1891 79473
2937 3241 79474
9179 6730 79571
6088 145 79674
5792 4625 79757
481 2636 79759
2970 1820 79809
3515 4927 79920
1647 77 79939
6641 6447 79987
1538 649 80098
3877 522 80109
4850 9446 80123
996 1530 80378
1791 1266 80434
7672 6165 80445
9743 4680 80469
1806 7440 80690
3934 4094 80750
1149 3264 80752
5645 1520 80791
9976 2469 80825
537 7675 80834
4870 2467 80852
5326 5945 80923
261 910 80945
9842 941 80967
6400 3495 81006
7442 4047 81073
5568 2329 81101
388 3597 81110
5814 4040 81134
6904 3397 81170
5519 6925 81192
8070 877 81222
5633 1722 81225
5234 4894 81338
2981 3259 81345
2283 7772 81366
1740 8560 81409
6316 3695 81416
30 85 81417
1376 8255 81490
5300 7074 81537
70 1331 81549
4129 6680 81559
3652 372 81802
3276 5156 81822
9583 4109 81870
9385 5320 81873
7327 2252 81883
2188 2047 81895
8826 5041 81953
5476 6273 81983
5164 4611 82058
440 5126 82060
6543 7733 82081
1841 145 82112
5837 397 82151
4932 5396 82217
8345 6107 82241
329 7567 82293
9721 6381 82308
16 1217 82361
805 5097 82368
1839 6041 82438
5698 3279 82458
6264 6125 82480
5429 9150 82543
928 3060 82595
400 87 82596
6614 1201 82621
9332 3453 82644
9400 7824 82666
9995 2416 82712
3907 1456 82725
133 442 82746
2336 4090 82752
9250 4527 82807
1352 1269 82827
7676 6165 82898
716 1438 82918
2799 4834 82972
7955 7553 82989
341 10 83013
270 6215 83101
4788 2893 83108
4884 4867 83175
4656 2110 83235
134 92 83290
8091 6144 83331
7505 857 83335
7212 9203 83395
7209 7850 83425
5405 7856 83467
5467 9097 83474
3149 2789 83495
7281 6884 83564
489 206 83641
8713 7126 83663
5519 5796 83666
6805 6723 83674
2275 2514 83720
2085 1866 83874
1757 9385 83896
539 860 83919
1617 2506 83935
5842 4714 84073
113 4993 84075
4690 3587 84124
716 8144 84139
8445 7128 84192
8479 8351 84219
5647 3385 84265
9369 4602 84289
8858 3984 84323
4543 1205 84324
379 1558 84327
2555 4190 84379
2090 7010 84385
106 2175 84415
8926 5566 84425
3732 5005 84429
7123 8582 84540
4317 119 84617
5488 5782 84621
1472 5865 84629
7200 5836 84653
698 6470 84712
8989 3416 84743
7502 1765 84788
4399 6223 84840
3465 2297 84850
23 13 84891
1326 8000 84922
739 2150 84940
8121 8582 84989
9868 780 84994
4393 8826 85028
938 6999 85035
661 229 85065
772 4251 85072
1616 7616 85095
7259 674 85135
2165 2328 85142
921 282 85146
46 4675 85196
725 4114 85215
1923 9281 85351
9960 2186 85370
8899 2745 85380
9134 3010 85441
8834 9241 85455
4137 4416 85507
721 69 85583
774 2768 85585
4116 8644 85591
4088 5451 85623
1894 5377 85756
6124 9831 85803
15 24 85883
7630 3954 85927
871 4875 86021
3535 7566 86088
4003 1869 86094
8178 7206 86105
812 6505 86124
5370 3601 86128
6226 4896 86129
1972 273 86198
4537 1255 86293
5713 3338 86334
2136 2048 86392
1642 3141 86399
2511 5151 86427
5478 7783 86477
4096 365 86482
9361 6789 86491
558 7250 86494
5894 5673 86506
2133 4784 86522
7897 6568 86556
6534 441 86567
3316 4320 86573
5824 8780 86638
3346 1953 86671
5835 2351 86795
7457 2447 86837
1646 5368 86856
1426 5797 86857
3661 4100 86890
297 8324 86937
72 266 86964
125 539 86985
9666 5090 87008
1988 118 87022
4327 1154 87095
597 4586 87101
2252 3170 87101
7108 3926 87138
1026 1366 87161
4136 7805 87188
2946 4155 87234
1325 9346 87236
7419 8457 87283
8343 700 87286
6598 3528 87347
4901 2691 87431
9213 1800 87445
4296 993 87485
4768 3675 87520
7523 7209 87529
2767 580 87536
4296 35 87579
6504 6300 87618
180 2635 87708
8364 2050 87725
5271 6665 87754
6296 1623 87768
8151 1210 87848
2628 2797 87858
8303 2691 87885
5586 3904 87989
7508 6003 88017
2184 7164 88061
108 766 88064
3101 2854 88120
6538 762 88122
9115 4649 88124
470 1353 88133
3356 2153 88198
4015 1423 88199
1012 8615 88221
2812 5447 88265
8464 1709 88275
4486 972 88303
5372 3389 88328
8082 332 88384
5163 7478 88461
7212 6901 88505
5962 918 88553
6994 4075 88574
8278 1386 88595
5771 4878 88627
8820 4664 88677
403 216 88692
2765 7535 88725
9380 7059 88733
5087 3294 88757
8137 8095 88798
6856 8496 88817
4434 2524 88820
6867 1013 88848
5763 4461 88849
2862 7739 88863
8013 4495 88879
5969 8784 88901
6415 5933 88910
4911 8398 88952
9745 4870 88959
5270 2628 88969
6532 1250 89017
2937 5080 89071
7912 3312 89084
3568 631 89096
7747 7805 89119
1282 7289 89159
1540 6619 89186
8158 2695 89234
2797 763 89256
9949 6142 89295
3741 425 89305
9685 5738 89307
4133 3364 89311
1045 2769 89383
4257 3878 89438
4774 4327 89451
5803 2288 89487
5988 5794 89490
1034 7012 89527
5308 670 89529
59 7981 89531
7512 9439 89579
1000 9408 89579
4076 742 89639
9369 9774 89710
6310 8609 89752
5210 9527 89762
8854 4353 89769
3715 2237 89796
1813 5452 89821
5709 32 89834
5625 5580 89842
36 19 89919
6149 7698 89930
1563 4815 89946
2389 4354 89978
3639 1872 90040
3198 8757 90058
2521 962 90085
7671 459 90093
3275 9279 90136
2610 6273 90170
9498 881 90227
1794 9436 90242
6039 6282 90243
5102 6898 90245
470 8265 90255
1500 1698 90262
4053 3810 90282
5766 9229 90299
783 1408 90299
4420 7629 90331
5266 568 90339
678 9513 90342
8980 6509 90411
4325 4565 90546
6477 661 90581
3367 2395 90669
1123 8536 90718
855 9351 90724
2736 4420 90794
2504 2402 90831
6489 4353 90832
8505 8409 90871
6232 3817 90894
961 4635 90910
2927 2258 91064
1565 126 91087
1842 6518 91093
6723 1368 91164
1170 647 91175
7424 4074 91236
8199 3802 91388
3016 2160 91414
1330 2372 91421
9029 1895 91439
1229 1242 91439
90 439 91550
2144 1692 91576
5822 1086 91582
5311 8925 91615
196 695 91632
3186 2810 91652
9246 2113 91677
733 8036 91678
7332 7003 91690
4294 5839 91742
3005 5501 91745
1167 6360 91754
5074 2167 91792
2709 2974 91803
5348 3866 91816
2584 4979 91827
2238 1979 91838
894 9377 91872
860 2266 91889
85 1893 91929
6867 497 91956
188 659 91971
6944 6218 92038
2426 4751 92039
9928 3526 92051
5926 1020 92071
6921 9764 92074
3579 9572 92096
1393 9900 92173
133 251 92236
910 6138 92273
5025 7026 92297
6506 1006 92342
573 4664 92380
3812 6210 92428
339 7123 92532
8321 724 92544
1370 8394 92551
1465 6781 92609
9462 3085 92620
3098 6221 92720
273 1427 92870
106 385 92873
2693 6975 92881
3145 3823 92886
4399 648 92887
544 8703 92892
8377 7965 92944
4135 8005 92997
1 30 92999
9101 6873 93041
3278 8651 93046
3930 9829 93069
6215 5165 93116
677 1480 93127
47 513 93131
124 8159 93201
7732 6264 93216
5924 4813 93258
90 24 93281
1928 2841 93281
9955 5928 93308
9811 5005 93404
1826 3350 93437
8338 8818 93445
1805 6119 93473
8079 1252 93487
5220 9534 93547
2210 3119 93603
3977 8403 93630
613 8313 93690
4294 8730 93728
5385 8047 93885
6941 8034 93886
4299 8753 93948
161 21 94011
5417 7376 94047
296 140 94057
2024 8164 94087
1591 4075 94107
1543 1132 94176
3653 2446 94201
4759 2728 94218
1807 1171 94241
8919 213 94260
6735 4771 94281
6121 6378 94281
7353 4219 94315
7954 9542 94334
7527 8856 94337
446 118 94378
609 479 94384
6272 3005 94388
6044 8272 94574
5354 8953 94664
1313 4205 94719
877 4727 94731
2265 5560 94801
5942 9014 94863
3449 3148 94878
3742 112 94916
2679 228 94937
8850 1683 94993
8543 3028 94999
4394 7798 95004
5332 2740 95048
3633 2140 95082
1922 4004 95135
5876 5028 95169
7912 6711 95178
712 5872 95355
8929 8250 95355
8238 2050 95420
4333 4164 95421
3983 3450 95432
3189 3001 95435
4230 7528 95452
8828 6086 95466
3056 3518 95498
6224 5215 95541
4575 8045 95564
429 553 95669
3589 5962 95692
206 5180 95741
552 306 95807
8592 217 95828
976 2554 95835
9878 1638 95902
1008 4603 95938
2375 3695 95948
2454 1303 95961
813 9134 95971
1348 4806 95996
5239 2763 96001
3582 9817 96043
4735 85 96077
4 6 96099
778 5431 96102
1478 1162 96125
65 650 96155
2673 4139 96178
6342 9778 96180
171 2242 96209
6882 3684 96278
1759 1180 96288
4666 3735 96311
100 4001 96319
4940 3599 96365
759 854 96398
106 404 96413
4336 5537 96419
3867 730 96445
7930 9867 96453
6611 3259 96477
53 713 96486
233 500 96582
12 3357 96593
8645 4873 96612
7482 7537 96671
3002 3709 96709
1986 5655 96722
2565 4110 96753
893 4428 96759
6234 6443 96767
9893 8347 96842
2651 9035 96950
1699 114 96969
328 614 97011
8562 6245 97037
103 211 97101
3140 6588 97175
5401 829 97183
4752 3011 97188
7289 9013 97192
3067 6133 97230
3708 3567 97242
8334 3164 97310
7770 1513 97396
5229 8677 97436
7013 6178 97478
8925 2381 97494
3196 1177 97505
4626 7559 97512
3420 1007 97513
901 1799 97570
8143 8713 97597
8254 5418 97688
8457 7796 97711
1721 4750 97743
211 3885 97819
4125 1949 97863
2984 7586 97869
9231 5720 97950
1750 2055 97990
885 3642 97996
6591 6042 98003
